Submission ID,Common Name,Scientific Name,Taxonomic Order,Count,State/Province,County,Location ID,Location,Latitude,Longitude,Date,Time,Protocol,Duration (Min),All Obs Reported,Distance Traveled (km),Area Covered (ha),Number of Observers,Breeding Code,Observation Details,Checklist Comments,ML Catalog Numbers
S67586585,Yellow-rumped Warbler,Setophaga coronata,33469,9,US-MA,Middlesex,L842638,Great Meadows NWR--Wash Brook Trail,42.3574697,-71.385684,2020-04-21,07:20 AM,eBird - Traveling Count,60,1,1,,2,,,with Bonnie,
S18999267,Yellow-rumped Warbler,Setophaga coronata,33469,2,US-MA,Middlesex,L2961070,Middlesex Fells Reservation--Wright's Pond,42.4415681,-71.0999751,2014-04-27,10:00 AM,eBird - Traveling Count,75,1,1.609,,2,,,with Bonnie,
S18999343,Yellow-rumped Warbler,Setophaga coronata,33469,2,US-MA,Middlesex,L207391,Mt. Auburn Cemetery,42.371,-71.146,2014-05-18,09:00 AM,eBird - Traveling Count,120,1,2.414,,2,,,"with Bonnie, our first Mt. Auburn visit",
S23354763,Yellow-rumped Warbler,Setophaga coronata,33469,6,US-MA,Middlesex,L207391,Mt. Auburn Cemetery,42.371,-71.146,2015-05-10,08:00 AM,eBird - Traveling Count,60,1,2,,3,,,with Bonnie and Jeffrey,
S23487900,Yellow-rumped Warbler,Setophaga coronata,33469,3,US-MA,Middlesex,L207391,Mt. Auburn Cemetery,42.371,-71.146,2015-05-17,07:30 AM,eBird - Traveling Count,90,1,2,,2,,,with Bonnie,
S29637528,Yellow-rumped Warbler,Setophaga coronata,33469,2,US-MA,Middlesex,L207391,Mt. Auburn Cemetery,42.371,-71.146,2016-05-14,09:00 AM,eBird - Traveling Count,60,1,2,,2,,,with Bonnie,
S36795876,Yellow-rumped Warbler,Setophaga coronata,33469,1,US-MA,Middlesex,L207391,Mt. Auburn Cemetery,42.371,-71.146,2017-05-13,09:45 AM,eBird - Traveling Count,105,1,2,,2,,,with Bonnie,
S28976793,Yellow-rumped Warbler,Setophaga coronata,33469,1,US-MA,Middlesex,L682512,"Walden Pond, Concord",42.4365703,-71.3376617,2016-04-16,08:30 AM,eBird - Traveling Count,60,1,2,,2,,,with Bonnie,
S43073584,Yellow-rumped Warbler,Setophaga coronata,33469,8,US-FL,Pinellas,L127331,Boyd Hill Nature Park & Lake Maggiore,27.7248069,-82.6501069,2018-02-21,10:30 AM,eBird - Traveling Count,105,1,5,,2,,"At least 8 individuals perching in bushy foliage, very active.  Many lacked the yellow belly.",with Bonnie,86959891
S127129147,Yellow-rumped Warbler,Setophaga coronata,33469,7,US-FL,Pinellas,L127329,Sawgrass Lake Park,27.8398,-82.6705,2023-01-28,02:20 PM,eBird - Traveling Count,925,1,1,,2,,,,
S127124207,Yellow-rumped Warbler,Setophaga coronata,33469,3,US-FL,St. Johns,L1802913,Ft. Matanzas peninsula,29.7076391,-81.2297841,2023-01-24,02:05 PM,eBird - Traveling Count,60,1,3,,2,,,Multiple huge congregations on the beaches,
S126992192,Yellow-rumped Warbler,Setophaga coronata,33469,2,US-FL,St. Johns,L1802913,Ft. Matanzas peninsula,29.7076391,-81.2297841,2023-01-26,04:20 PM,eBird - Traveling Count,45,1,2,,2,,,,
S126137957,Yellow-rumped Warbler,Setophaga coronata,33469,3,US-FL,Volusia,L22198305,Ormond Memorial Art Museum & Gardens,29.289819,-81.0449839,2023-01-14,12:45 PM,eBird - Traveling Count,15,1,0.5,,2,,,,
S108637425,Yellow-rumped Warbler,Setophaga coronata,33469,12,US-MA,Worcester,L207431,Eagle Lake Wildlife Sanctuary (Mass Audubon),42.36121,-71.89358,2022-05-01,09:10 AM,eBird - Traveling Count,90,1,2,,2,,,,
S94472956,Yellow-rumped Warbler,Setophaga coronata,33469,6,US-MA,Worcester,L612182,"West Waushacum Pond, Sterling",42.413952,-71.7648411,2021-09-10,05:40 PM,eBird - Traveling Count,50,1,2,,1,,"Immature, myrtle variety.   Flitting from branch to branch, charging out to catch insects.",solo kayak,
S22924168,Prairie Warbler,Setophaga discolor,33490,4,US-MA,Middlesex,L723666,Arlington's Great Meadows,42.4326428,-71.2006545,2015-04-18,11:00 AM,eBird - Traveling Count,30,1,1,,2,,"Four small, yellow birds with dark streaks on sides, stripe through eye, and a dark cap, though not rufous in color like a palm warbler's.  Observed in a scrubby wooded area by a pond, flitting from branch to branch, catching bugs, flicking their tails.",with Bonnie,
S18999343,Black-throated Green Warbler,Setophaga virens,33519,1,US-MA,Middlesex,L207391,Mt. Auburn Cemetery,42.371,-71.146,2014-05-18,09:00 AM,eBird - Traveling Count,120,1,2.414,,2,,,"with Bonnie, our first Mt. Auburn visit",
S129560400,Black-throated Green Warbler,Setophaga virens,33519,2,CR-SJ,,L501858,Savegre Hotel,9.5505389,-83.8075056,2023-02-24,08:30 AM,eBird - Traveling Count,240,1,5,,11,,,With Naturalist Journeys group,
S129528654,Black-cheeked Warbler,Basileuterus melanogenys,33537,2,CR-SJ,,L1457094,Paraiso Quetzal Lodge - Km 70,9.6439904,-83.850838,2023-02-23,11:00 AM,eBird - Traveling Count,90,1,2,,12,,,with the Naturalist Journeys tour group,
S129560400,Black-cheeked Warbler,Basileuterus melanogenys,33537,1,CR-SJ,,L501858,Savegre Hotel,9.5505389,-83.8075056,2023-02-24,08:30 AM,eBird - Traveling Count,240,1,5,,11,,,With Naturalist Journeys group,
S130016830,Buff-rumped Warbler,Myiothlypis fulvicauda,33606,1,CR-H,,L1889428,Puerto Viejo de Sarapiquí--Río Sarapiquí boat tour,10.4688136,-83.9993148,2023-02-28,02:50 PM,eBird - Traveling Count,152,1,6,,13,,,Boat tour with Naturalist Journeys group and river guide.,
S129653449,Wilson's Warbler,Cardellina pusilla,33643,1,CR-C,,L468901,Rancho Naturalista,9.83193,-83.5638,2023-02-25,03:30 PM,eBird - Stationary Count,60,1,,,11,,,with Naturalist Journeys group,
S129560400,Wilson's Warbler,Cardellina pusilla,33643,1,CR-SJ,,L501858,Savegre Hotel,9.5505389,-83.8075056,2023-02-24,08:30 AM,eBird - Traveling Count,240,1,5,,11,,,With Naturalist Journeys group,
S129528654,Collared Redstart,Myioborus torquatus,33679,2,CR-SJ,,L1457094,Paraiso Quetzal Lodge - Km 70,9.6439904,-83.850838,2023-02-23,11:00 AM,eBird - Traveling Count,90,1,2,,12,,,with the Naturalist Journeys tour group,
S129560400,Collared Redstart,Myioborus torquatus,33679,2,CR-SJ,,L501858,Savegre Hotel,9.5505389,-83.8075056,2023-02-24,08:30 AM,eBird - Traveling Count,240,1,5,,11,,,With Naturalist Journeys group,
S129404700,Summer Tanager,Piranga rubra,33729,1,CR-H,,L487975,Hotel Bougainvillea,9.9809389,-84.0789163,2023-02-22,03:00 PM,eBird - Traveling Count,120,1,0.5,,9,,,With Naturalist Journeys,
S129466532,Summer Tanager,Piranga rubra,33729,3,CR-H,,L487975,Hotel Bougainvillea,9.9809389,-84.0789163,2023-02-23,06:00 AM,eBird - Traveling Count,50,1,0.5,,11,,,,
S129653449,Summer Tanager,Piranga rubra,33729,1,CR-C,,L468901,Rancho Naturalista,9.83193,-83.5638,2023-02-25,03:30 PM,eBird - Stationary Count,60,1,,,11,,,with Naturalist Journeys group,
S37007583,Scarlet Tanager,Piranga olivacea,33733,1,US-MA,Middlesex,L208284,Great Meadows NWR--Concord Unit,42.4751409,-71.3295084,2017-05-20,07:35 AM,eBird - Traveling Count,120,1,4,,2,,,with Bonnie,
S18943254,Scarlet Tanager,Piranga olivacea,33733,1,US-MA,Middlesex,L207437,Habitat Education Center and Wildlife Sanctuary (Mass Audubon),42.40282,-71.18856,2014-06-29,11:00 AM,eBird - Traveling Count,45,1,1.609,,2,,,with Bonnie,
S23354763,Scarlet Tanager,Piranga olivacea,33733,1,US-MA,Middlesex,L207391,Mt. Auburn Cemetery,42.371,-71.146,2015-05-10,08:00 AM,eBird - Traveling Count,60,1,2,,3,,,with Bonnie and Jeffrey,
S129529768,Flame-colored Tanager,Piranga bidentata,33738,3,CR-SJ,,L721363,Trogón Lodge,9.5767781,-83.8000846,2023-02-24,06:10 AM,eBird - Stationary Count,40,1,,,11,,,"with the Naturalist Journeys tour group, in search of quetzals",
S130016052,Red-throated Ant-Tanager,Habia fuscicauda,33776,2,CR-H,,L295871,Selva Verde Lodge,10.4502,-84.0677,2023-03-01,06:40 AM,eBird - Stationary Count,20,1,,,10,,,with Naturalist Journeys group,
S130027804,Black-faced Grosbeak,Caryothraustes poliogaster,33800,1,CR-H,,L2881930,La Selva (OTS Reserve)--Road to Puerto Viejo River,10.4390267,-84.0076017,2023-02-28,08:16 AM,eBird - Traveling Count,135,1,3,,13,,,with Naturalist Journeys group and local guides,541354561
S85516072,Northern Cardinal,Cardinalis cardinalis,33811,4,US-MA,Berkshire,L207427,"Canoe Meadows Wildlife Sanctuary, Pittsfield",42.42846,-73.232,2021-04-14,07:30 AM,eBird - Traveling Count,90,1,4,,2,,,with Bonnie,
S85448455,Northern Cardinal,Cardinalis cardinalis,33811,4,US-MA,Berkshire,L2888966,"Wild Acres Conservation Area, Pittsfield",42.430774,-73.2797098,2021-04-13,07:30 AM,eBird - Traveling Count,60,1,3,,2,,,with Bonnie,
S101291446,Northern Cardinal,Cardinalis cardinalis,33811,2,US-GA,Chatham,L2754456,Chatham Co. Wetlands Preserve,31.9884761,-81.2908459,2022-01-23,10:00 AM,eBird - Traveling Count,60,1,3,,2,,,,
S80520827,Northern Cardinal,Cardinalis cardinalis,33811,2,US-MD,Dorchester,L13504692,Hyatt Regency Chesapeake Bay,38.5620593,-76.0483932,2021-02-06,10:30 AM,eBird - Traveling Count,98,1,2,,2,,,with Bonnie,
S66040969,Northern Cardinal,Cardinalis cardinalis,33811,1,US-MA,Essex,L129047,Parker River NWR--Hellcat Dike,42.7411003,-70.7965012,2020-03-21,07:45 AM,eBird - Traveling Count,45,1,5,,2,,,with Bonnie,
S23711352,Northern Cardinal,Cardinalis cardinalis,33811,1,US-MA,Essex,L129084,Sandy Point State Reservation,42.7035658,-70.7790756,2015-05-30,08:15 AM,eBird - Traveling Count,130,1,9,,3,,,with Corinne and Bonnie,
S126614118,Northern Cardinal,Cardinalis cardinalis,33811,2,US-FL,Flagler,L3541536,Betty Steflick Memorial Preserve,29.4766984,-81.1335809,2023-01-20,01:40 PM,eBird - Traveling Count,50,1,2,,2,,,,
S125414433,Northern Cardinal,Cardinalis cardinalis,33811,1,US-FL,Flagler,L575162,River to Sea Preserve,29.6620265,-81.2114096,2023-01-04,02:00 PM,eBird - Traveling Count,50,1,1,,2,,,From oceanside boardwalk to the park across the highway.,
S100655615,Northern Cardinal,Cardinalis cardinalis,33811,2,US-FL,Flagler,L127306,Washington Oaks Gardens SP,29.6347135,-81.2043542,2022-01-13,09:30 AM,eBird - Traveling Count,90,1,3,,2,,,"Nature trail, formal gardens, The Rocks",
S18999305,Northern Cardinal,Cardinalis cardinalis,33811,1,US-MA,Middlesex,L723666,Arlington's Great Meadows,42.4326428,-71.2006545,2014-05-04,12:00 PM,eBird - Traveling Count,90,1,1.609,,1,,,,
S19044934,Northern Cardinal,Cardinalis cardinalis,33811,1,US-MA,Middlesex,L723666,Arlington's Great Meadows,42.4326428,-71.2006545,2014-06-07,04:00 PM,eBird - Traveling Count,60,1,1.609,,1,,,,
S19045100,Northern Cardinal,Cardinalis cardinalis,33811,1,US-MA,Middlesex,L723666,Arlington's Great Meadows,42.4326428,-71.2006545,2014-06-08,10:30 AM,eBird - Traveling Count,60,1,1.609,,1,,,,
S18858166,Northern Cardinal,Cardinalis cardinalis,33811,2,US-MA,Middlesex,L723666,Arlington's Great Meadows,42.4326428,-71.2006545,2014-06-15,06:30 PM,eBird - Traveling Count,60,1,1.609,,1,,nesting pair,,
S19047368,Northern Cardinal,Cardinalis cardinalis,33811,1,US-MA,Middlesex,L723666,Arlington's Great Meadows,42.4326428,-71.2006545,2014-07-08,04:30 PM,eBird - Traveling Count,90,1,1.609,,1,,,including Peeper's Pond,
S19387205,Northern Cardinal,Cardinalis cardinalis,33811,2,US-MA,Middlesex,L723666,Arlington's Great Meadows,42.4326428,-71.2006545,2014-08-10,10:00 AM,eBird - Traveling Count,30,1,1,,1,,,including Peepers Pond,
S22940806,Northern Cardinal,Cardinalis cardinalis,33811,2,US-MA,Middlesex,L723666,Arlington's Great Meadows,42.4326428,-71.2006545,2015-04-19,08:45 AM,eBird - Traveling Count,60,1,2,,1,,,,
S23064115,Northern Cardinal,Cardinalis cardinalis,33811,1,US-MA,Middlesex,L723666,Arlington's Great Meadows,42.4326428,-71.2006545,2015-04-26,07:30 AM,eBird - Traveling Count,45,1,2,,2,,,with Bonnie,
S23350403,Northern Cardinal,Cardinalis cardinalis,33811,2,US-MA,Middlesex,L723666,Arlington's Great Meadows,42.4326428,-71.2006545,2015-05-09,03:30 PM,eBird - Traveling Count,60,1,1,,2,,,with Bonnie,
S66312674,Northern Cardinal,Cardinalis cardinalis,33811,2,US-MA,Middlesex,L10987424,Baker Bridge North,42.4321068,-71.3294187,2020-03-28,06:15 AM,eBird - Traveling Count,15,1,1,,2,,,"with Bonnie, looking for woodcocks",
S36463184,Northern Cardinal,Cardinalis cardinalis,33811,1,US-MA,Middlesex,L4606969,Browning Fields,42.4133183,-71.2979221,2017-04-30,07:20 AM,eBird - Traveling Count,50,1,1.5,,14,,,with Lincoln birding group led by Gwyn and Bryce,
S18874045,Northern Cardinal,Cardinalis cardinalis,33811,2,US-MA,Middlesex,L2935771,Concord River,42.4672852,-71.351223,2014-06-22,10:00 AM,eBird - Traveling Count,120,1,6.437,,2,,,Kayak with Bonnie,
S39363881,Northern Cardinal,Cardinalis cardinalis,33811,1,US-MA,Middlesex,L357227,Dunback Meadow,42.4275113,-71.2269402,2017-09-24,09:30 AM,eBird - Traveling Count,90,1,4,,2,,,with Bonnie,
S68005743,Northern Cardinal,Cardinalis cardinalis,33811,2,US-MA,Middlesex,L3872534,Fox Park,42.3600312,-71.255039,2020-04-28,07:20 AM,eBird - Traveling Count,70,1,1.5,,2,,,with Bonnie,
S37007583,Northern Cardinal,Cardinalis cardinalis,33811,1,US-MA,Middlesex,L208284,Great Meadows NWR--Concord Unit,42.4751409,-71.3295084,2017-05-20,07:35 AM,eBird - Traveling Count,120,1,4,,2,,heard but not seen,with Bonnie,
S45036786,Northern Cardinal,Cardinalis cardinalis,33811,3,US-MA,Middlesex,L208284,Great Meadows NWR--Concord Unit,42.4751409,-71.3295084,2018-04-28,08:45 AM,eBird - Traveling Count,120,1,5,,2,,,with Bonnie,
S44589416,Northern Cardinal,Cardinalis cardinalis,33811,2,US-MA,Middlesex,L617021,Great Meadows NWR--Sudbury Unit,42.4015227,-71.3715005,2018-04-14,08:30 AM,eBird - Traveling Count,50,1,1,,2,,,with Bonnie,
S67485973,Northern Cardinal,Cardinalis cardinalis,33811,1,US-MA,Middlesex,L617021,Great Meadows NWR--Sudbury Unit,42.4015227,-71.3715005,2020-04-18,02:00 PM,eBird - Traveling Count,40,1,1,,2,,,,
S34615024,Northern Cardinal,Cardinalis cardinalis,33811,1,US-MA,Middlesex,L5271888,Greenridge Lane,42.4111955,-71.3228774,2017-02-18,12:00 PM,eBird - Stationary Count,90,1,,,1,,,"Great Backyard Bird Count, day 1",
S34614892,Northern Cardinal,Cardinalis cardinalis,33811,3,US-MA,Middlesex,L5271888,Greenridge Lane,42.4111955,-71.3228774,2017-02-19,12:00 PM,eBird - Stationary Count,90,1,,,1,,,"Great Backyard Bird Count, day 2",
S78262900,Northern Cardinal,Cardinalis cardinalis,33811,2,US-MA,Middlesex,L5271888,Greenridge Lane,42.4111955,-71.3228774,2020-12-30,12:39 PM,eBird - Stationary Count,20,1,,,1,,,,
S18943254,Northern Cardinal,Cardinalis cardinalis,33811,2,US-MA,Middlesex,L207437,Habitat Education Center and Wildlife Sanctuary (Mass Audubon),42.40282,-71.18856,2014-06-29,11:00 AM,eBird - Traveling Count,45,1,1.609,,2,,,with Bonnie,
S18858241,Northern Cardinal,Cardinalis cardinalis,33811,1,US-MA,Middlesex,L207386,Middlesex Fells Reservation,42.4521799,-71.1098195,2014-06-14,01:00 PM,eBird - Traveling Count,120,1,6.437,,2,,,with Jeffrey,
S18999267,Northern Cardinal,Cardinalis cardinalis,33811,1,US-MA,Middlesex,L2961070,Middlesex Fells Reservation--Wright's Pond,42.4415681,-71.0999751,2014-04-27,10:00 AM,eBird - Traveling Count,75,1,1.609,,2,,,with Bonnie,
S18999343,Northern Cardinal,Cardinalis cardinalis,33811,1,US-MA,Middlesex,L207391,Mt. Auburn Cemetery,42.371,-71.146,2014-05-18,09:00 AM,eBird - Traveling Count,120,1,2.414,,2,,,"with Bonnie, our first Mt. Auburn visit",
S19044857,Northern Cardinal,Cardinalis cardinalis,33811,1,US-MA,Middlesex,L207391,Mt. Auburn Cemetery,42.371,-71.146,2014-05-31,08:00 AM,eBird - Traveling Count,75,1,1.609,,2,,,with Bonnie,
S23043540,Northern Cardinal,Cardinalis cardinalis,33811,9,US-MA,Middlesex,L207391,Mt. Auburn Cemetery,42.371,-71.146,2015-04-25,07:00 AM,eBird - Traveling Count,45,1,2,,2,,,with Bonnie,
S23354763,Northern Cardinal,Cardinalis cardinalis,33811,1,US-MA,Middlesex,L207391,Mt. Auburn Cemetery,42.371,-71.146,2015-05-10,08:00 AM,eBird - Traveling Count,60,1,2,,3,,,with Bonnie and Jeffrey,
S23487900,Northern Cardinal,Cardinalis cardinalis,33811,3,US-MA,Middlesex,L207391,Mt. Auburn Cemetery,42.371,-71.146,2015-05-17,07:30 AM,eBird - Traveling Count,90,1,2,,2,,,with Bonnie,
S29637528,Northern Cardinal,Cardinalis cardinalis,33811,8,US-MA,Middlesex,L207391,Mt. Auburn Cemetery,42.371,-71.146,2016-05-14,09:00 AM,eBird - Traveling Count,60,1,2,,2,,,with Bonnie,
S36795876,Northern Cardinal,Cardinalis cardinalis,33811,3,US-MA,Middlesex,L207391,Mt. Auburn Cemetery,42.371,-71.146,2017-05-13,09:45 AM,eBird - Traveling Count,105,1,2,,2,,,with Bonnie,
S44819846,Northern Cardinal,Cardinalis cardinalis,33811,7,US-MA,Middlesex,L207391,Mt. Auburn Cemetery,42.371,-71.146,2018-04-22,08:10 AM,eBird - Traveling Count,90,1,3,,2,,,with Bonnie,
S86229002,Northern Cardinal,Cardinalis cardinalis,33811,4,US-MA,Middlesex,L207391,Mt. Auburn Cemetery,42.371,-71.146,2021-04-24,07:15 AM,eBird - Traveling Count,60,1,2,,2,,,,
S36627528,Northern Cardinal,Cardinalis cardinalis,33811,2,US-MA,Middlesex,L5799302,Ricci Field,42.4475281,-71.2877083,2017-05-07,07:30 AM,eBird - Traveling Count,70,1,2,,10,,,with birding group,
S43094567,Northern Cardinal,Cardinalis cardinalis,33811,1,US-FL,Pinellas,L127332,Fort De Soto Park,27.6327266,-82.718157,2018-02-22,10:00 AM,eBird - Traveling Count,120,1,3.5,,2,,,with Bonnie,
S83725447,Northern Cardinal,Cardinalis cardinalis,33811,4,US-MA,Worcester,L452346,Bolton Flats WMA--Bolton,42.4640087,-71.6400582,2021-03-20,08:00 AM,eBird - Traveling Count,90,1,4,,2,,,with Bonnie,
S57236507,Northern Cardinal,Cardinalis cardinalis,33811,2,US-MA,Worcester,L9439634,Wayne MacCallum Wildlife Management Area,42.29368,-71.6350793,2019-06-09,08:15 AM,eBird - Traveling Count,75,1,3,,2,,,with Bonnie,
S95141978,Northern Cardinal,Cardinalis cardinalis,33811,1,US-MA,Worcester,L464598,Westboro WMA,42.2955958,-71.6157532,2021-09-25,08:00 AM,eBird - Traveling Count,60,1,4,,2,,,,
S18999305,Rose-breasted Grosbeak,Pheucticus ludovicianus,33853,3,US-MA,Middlesex,L723666,Arlington's Great Meadows,42.4326428,-71.2006545,2014-05-04,12:00 PM,eBird - Traveling Count,90,1,1.609,,1,,,,
S19044934,Rose-breasted Grosbeak,Pheucticus ludovicianus,33853,1,US-MA,Middlesex,L723666,Arlington's Great Meadows,42.4326428,-71.2006545,2014-06-07,04:00 PM,eBird - Traveling Count,60,1,1.609,,1,,,,
S19045100,Rose-breasted Grosbeak,Pheucticus ludovicianus,33853,1,US-MA,Middlesex,L723666,Arlington's Great Meadows,42.4326428,-71.2006545,2014-06-08,10:30 AM,eBird - Traveling Count,60,1,1.609,,1,,,,
S23350403,Rose-breasted Grosbeak,Pheucticus ludovicianus,33853,5,US-MA,Middlesex,L723666,Arlington's Great Meadows,42.4326428,-71.2006545,2015-05-09,03:30 PM,eBird - Traveling Count,60,1,1,,2,,Welcome back!,with Bonnie,
S37007583,Rose-breasted Grosbeak,Pheucticus ludovicianus,33853,1,US-MA,Middlesex,L208284,Great Meadows NWR--Concord Unit,42.4751409,-71.3295084,2017-05-20,07:35 AM,eBird - Traveling Count,120,1,4,,2,,,with Bonnie,
S45381100,Rose-breasted Grosbeak,Pheucticus ludovicianus,33853,1,US-MA,Middlesex,L207391,Mt. Auburn Cemetery,42.371,-71.146,2018-05-06,03:35 PM,eBird - Traveling Count,70,1,4,,2,,,with Bonnie,
S36627528,Rose-breasted Grosbeak,Pheucticus ludovicianus,33853,1,US-MA,Middlesex,L5799302,Ricci Field,42.4475281,-71.2877083,2017-05-07,07:30 AM,eBird - Traveling Count,70,1,2,,10,,,with birding group,
S57236507,Rose-breasted Grosbeak,Pheucticus ludovicianus,33853,1,US-MA,Worcester,L9439634,Wayne MacCallum Wildlife Management Area,42.29368,-71.6350793,2019-06-09,08:15 AM,eBird - Traveling Count,75,1,3,,2,,,with Bonnie,
S129654068,Scarlet-rumped Tanager,Ramphocelus passerinii,34090,1,CR-C,,L22815072,La Casona del Cafetal,9.8281096,-83.8114373,2023-02-25,12:00 PM,eBird - Stationary Count,80,1,,,12,,,Lunching with Naturalist Journeys group,
S130027804,Scarlet-rumped Tanager,Ramphocelus passerinii,34090,6,CR-H,,L2881930,La Selva (OTS Reserve)--Road to Puerto Viejo River,10.4390267,-84.0076017,2023-02-28,08:16 AM,eBird - Traveling Count,135,1,3,,13,,,with Naturalist Journeys group and local guides,
S130016052,Scarlet-rumped Tanager,Ramphocelus passerinii,34090,4,CR-H,,L295871,Selva Verde Lodge,10.4502,-84.0677,2023-03-01,06:40 AM,eBird - Stationary Count,20,1,,,10,,,with Naturalist Journeys group,
S129466532,Blue-gray Tanager,Thraupis episcopus,34221,1,CR-H,,L487975,Hotel Bougainvillea,9.9809389,-84.0789163,2023-02-23,06:00 AM,eBird - Traveling Count,50,1,0.5,,11,,,,
S130027804,Blue-gray Tanager,Thraupis episcopus,34221,3,CR-H,,L2881930,La Selva (OTS Reserve)--Road to Puerto Viejo River,10.4390267,-84.0076017,2023-02-28,08:16 AM,eBird - Traveling Count,135,1,3,,13,,,with Naturalist Journeys group and local guides,
S129560400,Blue-gray Tanager,Thraupis episcopus,34221,1,CR-SJ,,L501858,Savegre Hotel,9.5505389,-83.8075056,2023-02-24,08:30 AM,eBird - Traveling Count,240,1,5,,11,,,With Naturalist Journeys group,
S130015688,Palm Tanager,Thraupis palmarum,34245,1,CR-A,,L436224,Galeria de Colibrí y Soda Cinchona - Mirador San Fernando,10.2221488,-84.167255,2023-03-01,09:23 AM,eBird - Stationary Count,15,1,,,12,,,With Naturalist Journeys group,
S130027804,Palm Tanager,Thraupis palmarum,34245,4,CR-H,,L2881930,La Selva (OTS Reserve)--Road to Puerto Viejo River,10.4390267,-84.0076017,2023-02-28,08:16 AM,eBird - Traveling Count,135,1,3,,13,,,with Naturalist Journeys group and local guides,
S130027804,Golden-hooded Tanager,Stilpnia larvata,34310,2,CR-H,,L2881930,La Selva (OTS Reserve)--Road to Puerto Viejo River,10.4390267,-84.0076017,2023-02-28,08:16 AM,eBird - Traveling Count,135,1,3,,13,,,with Naturalist Journeys group and local guides,
